id|rightsId|isUpdate|isDLC|isDemo|name|version|region
0100B6100820900B|0100B6100820900B0000000000000004|0|1|0|BLAZBLUE CROSS TAG BATTLE [Additional Characters 6]|BLAZBLUE CROSS TAG BATTLE [Additional Characters 6]|US
0100B61008209008|0100B610082090080000000000000004|0|1|0|BLAZBLUE CROSS TAG BATTLE [Additional Characters Hakumen, Naoto Shirogane, and Vatista]|BLAZBLUE CROSS TAG BATTLE [Additional Characters Hakumen, Naoto Shirogane, and Vatista]|US
0100B61008209007|0100B610082090070000000000000004|0|1|0|BLAZBLUE CROSS TAG BATTLE [Additional Characters Jubei, Aegis, and Carmine]|BLAZBLUE CROSS TAG BATTLE [Additional Characters Jubei, Aegis, and Carmine]|US
0100B61008209006|0100B610082090060000000000000004|0|1|0|BLAZBLUE CROSS TAG BATTLE [Additional Characters Platinum, Kanji Tatsumi, and Orie Ballardiae]|BLAZBLUE CROSS TAG BATTLE [Additional Characters Platinum, Kanji Tatsumi, and Orie Ballardiae]|US
0100B61008209001|0100B610082090010000000000000004|0|1|0|BLAZBLUE CROSS TAG BATTLE [Additional Color Set 1]|BLAZBLUE CROSS TAG BATTLE [Additional Color Set 1]|US
0100B61008209002|0100B610082090020000000000000004|0|1|0|BLAZBLUE CROSS TAG BATTLE [Additional Color Set 2]|BLAZBLUE CROSS TAG BATTLE [Additional Color Set 2]|US
0100B61008209003|0100B610082090030000000000000004|0|1|0|BLAZBLUE CROSS TAG BATTLE [Additional Color Set 3]|BLAZBLUE CROSS TAG BATTLE [Additional Color Set 3]|US
0100766003E5C000|0100766003E5C0000000000000000000|0|0|0|BOOST BEAST|BOOST BEAST|US
0100A42004718000|0100A420047180000000000000000003|0|0|0|BRAWL|BRAWL|US
0100177005C8A000|0100177005C8A0000000000000000003|0|0|0|BUTCHER|BUTCHER|US
0100177005C8A800|0100177005C8A8000000000000000003|1|0|0|BUTCHER|BUTCHER|0
0100465008756000|01004650087560000000000000000004|0|0|0|Banner Saga 1|Banner Saga 1|US
0100388008758000|01003880087580000000000000000004|0|0|0|Banner Saga 2|Banner Saga 2|US
010071E00875A000|010071E00875A0000000000000000004|0|0|0|Banner Saga 3|Banner Saga 3|US
010071E00875A800|00000000000000000000000000000000|1|0|0|Banner Saga 3|Banner Saga 3|65536
0100425009FB2000|0100425009FB20000000000000000004|0|0|0|Baobabs Mausoleum Ep.1: Ovnifagos Don't Eat Flamingos|Baobabs Mausoleum Ep.1: Ovnifagos Don't Eat Flamingos|US
0100D3000AEC2000|0100D3000AEC20000000000000000004|0|0|0|Baobabs Mausoleum Ep.1: Ovnifagos Don't Eat Flamingos (DEMO)|Baobabs Mausoleum Ep.1: Ovnifagos Don't Eat Flamingos (DEMO)|US
01004860080A0000|01004860080A00000000000000000003|0|0|0|Baseball Riot|Baseball Riot|US
0100011005D92000|0100011005D920000000000000000003|0|0|0|Batman - The Telltale Series|Batman - The Telltale Series|US
0100011005D92800|00000000000000000000000000000000|1|0|0|Batman - The Telltale Series|Batman - The Telltale Series|65536
0100551001D88000|0100551001D880000000000000000004|0|0|0|Battle Chasers: Nightwar|Battle Chasers: Nightwar|US
0100551001D88800|0100551001D888000000000000000004|1|0|0|Battle Chasers: Nightwar|Battle Chasers: Nightwar|0
0100CC2001C6C000|0100CC2001C6C0000000000000000003|0|0|0|Battle Chef Brigade|Battle Chef Brigade|US
0100CC2001C6C800|0100CC2001C6C8000000000000000004|1|0|0|Battle Chef Brigade|Battle Chef Brigade|0
010076F0049A2000|010076F0049A20000000000000000003|0|0|0|Bayonetta™|Bayonetta™|US
01007960049A0000|01007960049A00000000000000000003|0|0|0|Bayonetta™ 2|Bayonetta™ 2|US
010095C00406C000|010095C00406C0000000000000000003|0|0|0|Beach Buggy Racing|Beach Buggy Racing|US
0100F8900ADC8000|0100F8900ADC80000000000000000004|0|0|0|Beekyr Reloaded|Beekyr Reloaded|US
01006E1004404000|01006E10044040000000000000000003|0|0|0|Ben 10|Ben 10|US
01006E1004404800|00000000000000000000000000000000|1|0|0|Ben 10|Ben 10|131072
01002A1004C48000|01002A1004C480000000000000000003|0|0|0|Binaries|Binaries|US
01002A1004C48800|01002A1004C488000000000000000003|1|0|0|Binaries|Binaries|0
0100C6E0047C8000|0100C6E0047C80000000000000000004|0|0|0|Bit Dungeon Plus|Bit Dungeon Plus|US
01004770079BA000|01004770079BA0000000000000000004|0|0|0|Bit Dungeon+|Bit Dungeon+|JP
0100461007BB0000|0100461007BB00000000000000000003|0|0|0|Black Hole|Black Hole|US
0100461007BB0800|00000000000000000000000000000000|1|0|0|Black Hole|Black Hole|65536
01004BE00A682000|01004BE00A6820000000000000000004|0|0|0|Black Hole (DEMO)|Black Hole (DEMO)|US
0100502007F54000|0100502007F540000000000000000003|0|0|0|Black The Fall|Black The Fall|US
0100502007F54800|00000000000000000000000000000000|1|0|0|Black The Fall|Black The Fall|131072
0100225000FEE000|0100225000FEE0000000000000000000|0|0|0|Blaster Master Zero|Blaster Master Zero|US
0100225000FEE800|0100225000FEE8000000000000000003|1|0|0|Blaster Master Zero|Blaster Master Zero|0
010025B002E92000|010025B002E920000000000000000000|0|0|0|Blaster Master Zero (DEMO)|Blaster Master Zero (DEMO)|US
0100225000FEF002|0100225000FEF0020000000000000000|0|1|0|Blaster Master Zero [EX CHARACTER: EKORO]|Blaster Master Zero [EX CHARACTER: EKORO]|US
0100225000FEF001|0100225000FEF0010000000000000000|0|1|0|Blaster Master Zero [EX CHARACTER: GUNVOLT]|Blaster Master Zero [EX CHARACTER: GUNVOLT]|US
0100225000FEF003|0100225000FEF0030000000000000000|0|1|0|Blaster Master Zero [EX CHARACTER: SHANTAE]|Blaster Master Zero [EX CHARACTER: SHANTAE]|US
0100225000FEF004|0100225000FEF0040000000000000000|0|1|0|Blaster Master Zero [EX CHARACTER: SHOVEL KNIGHT]|Blaster Master Zero [EX CHARACTER: SHOVEL KNIGHT]|US
010042C006490000|010042C0064900000000000000000003|0|0|0|Bleed|Bleed|US
010042C006490800|010042C0064908000000000000000004|1|0|0|Bleed|Bleed|0
0100A48008AE8000|0100A48008AE80000000000000000003|0|0|0|Bleed 2|Bleed 2|US
0100A48008AE8800|0100A48008AE88000000000000000004|1|0|0|Bleed 2|Bleed 2|0
01004B800AF5A000|01004B800AF5A0000000000000000004|0|0|0|Bloodstained: Curse of the Moon|Bloodstained: Curse of the Moon|US
01004B800AF5A800|01004B800AF5A8000000000000000004|1|0|0|Bloodstained: Curse of the Moon|Bloodstained: Curse of the Moon|0
0100875008000000|01008750080000000000000000000003|0|0|0|Bloody Zombies|Bloody Zombies|US
0100875008000800|00000000000000000000000000000000|1|0|0|Bloody Zombies|Bloody Zombies|
0100B8400A1C6000|0100B8400A1C60000000000000000005|0|0|0|Bloons TD 5|Bloons TD 5|US
0100B8400A1C6800|0100B8400A1C68000000000000000005|1|0|0|Bloons TD 5|Bloons TD 5|0
0100C1000706C000|0100C1000706C0000000000000000003|0|0|0|Blossom Tales: The Sleeping King|Blossom Tales: The Sleeping King|US
0100C1000706C800|0100C1000706C8000000000000000004|1|0|0|Blossom Tales: The Sleeping King|Blossom Tales: The Sleeping King|0
01008AF00A532000|01008AF00A5320000000000000000004|0|0|0|Bomb Chicken|Bomb Chicken|US
01007900080B6000|01007900080B60000000000000000004|0|0|0|Bomber Crew|Bomber Crew|US
010087300445A000|010087300445A0000000000000000003|0|0|0|Bombslinger|Bombslinger|US
010087300445A800|00000000000000000000000000000000|1|0|0|Bombslinger|Bombslinger|65536
0100A2700A86E000|0100A2700A86E0000000000000000004|0|0|0|Bouncy Bob|Bouncy Bob|US
01000F5003068800|01000F50030688000000000000000003|1|0|0|Brave Dungeon + Dark Witch Story:COMBAT|Brave Dungeon + Dark Witch Story:COMBAT|0
01000F5003068000|01000F50030680000000000000000003|0|0|0|Brave Dungeon + Dark Witch Story:COMBAT|Brave Dungeon + Dark Witch Story:COMBAT|US
01001FD0040F4000|01001FD0040F40000000000000000003|0|0|0|Brawlout|Brawlout|US
01001FD0040F4800|01001FD0040F48000000000000000003|1|0|0|Brawlout|Brawlout|0
010060200A4BE000|010060200A4BE0000000000000000003|0|0|0|Brawlout|Brawlout|US
010016E004796000|010016E0047960000000000000000003|0|0|0|Bridge Constructor Portal|Bridge Constructor Portal|US
010016E004796800|010016E0047968000000000000000004|1|0|0|Bridge Constructor Portal|Bridge Constructor Portal|0
01000D200AC0C000|01000D200AC0C0000000000000000004|0|0|0|Bud Spencer & Terence Hill - Slaps And Beans|Bud Spencer & Terence Hill - Slaps And Beans|US
01006B700AB3E000|01006B700AB3E0000000000000000005|0|0|0|Buddy Collection if －宿命の赤い糸－|Buddy Collection if －宿命の赤い糸－|JP
01006B700AB3E800|00000000000000000000000000000000|1|0|0|Buddy Collection if －宿命の赤い糸－|Buddy Collection if －宿命の赤い糸－|65536
0100EC9004736800|0100EC90047368000000000000000003|1|0|0|Bulb Boy|Bulb Boy|0
01006F900473A800|01006F900473A8000000000000000003|1|0|0|Bulb Boy|Bulb Boy|0
0100EC9004736000|0100EC90047360000000000000000000|0|0|0|Bulb Boy|Bulb Boy|GB
01006F900473A000|01006F900473A0000000000000000000|0|0|0|Bulb Boy|Bulb Boy|US
01002BD00983E000|01002BD00983E0000000000000000004|0|0|0|Burly Men at Sea|Burly Men at Sea|US
01002BD00983E800|00000000000000000000000000000000|1|0|0|Burly Men at Sea|Burly Men at Sea|131072
010044D00A770000|010044D00A7700000000000000000004|0|0|0|Burnstar|Burnstar|US
0100D9500A0F6000|0100D9500A0F60000000000000000004|0|0|0|CLOSED NIGHTMARE|CLOSED NIGHTMARE|JP
0100F9100B04A000|0100F9100B04A0000000000000000004|0|0|0|CLOSED NIGHTMARE|CLOSED NIGHTMARE|CH
0100D9500A0F6800|00000000000000000000000000000000|1|0|0|CLOSED NIGHTMARE|CLOSED NIGHTMARE|65536
0100F9100B04A800|00000000000000000000000000000000|1|0|0|CLOSED NIGHTMARE|CLOSED NIGHTMARE|131072
01004B500AB88000|01004B500AB880000000000000000005|0|0|0|Calculation Castle : Greco's Ghostly Challenge "Addition"|Calculation Castle : Greco's Ghostly Challenge "Addition"|US
010045500B212000|010045500B2120000000000000000005|0|0|0|Calculation Castle : Greco's Ghostly Challenge "Division"|Calculation Castle : Greco's Ghostly Challenge "Division"|US
0100ECE00B210000|0100ECE00B2100000000000000000005|0|0|0|Calculation Castle : Greco's Ghostly Challenge "Multiplication"|Calculation Castle : Greco's Ghostly Challenge "Multiplication"|US
0100A6500B176000|0100A6500B1760000000000000000005|0|0|0|Calculation Castle : Greco's Ghostly Challenge "Subtraction"|Calculation Castle : Greco's Ghostly Challenge "Subtraction"|US
0100E4600B166000|0100E4600B1660000000000000000004|0|0|0|Candle: The Power of the Flame|Candle: The Power of the Flame|US
0100E4600B166800|00000000000000000000000000000000|1|0|0|Candle: The Power of the Flame|Candle: The Power of the Flame|131072
01009BF0072D4000|01009BF0072D40000000000000000004|0|0|0|Captain Toad™: Treasure Tracker|Captain Toad™: Treasure Tracker|US
0100744001588000|01007440015880000000000000000000|0|0|0|Cars 3: Driven to Win|Cars 3: Driven to Win|GB
01008D1001512000|01008D10015120000000000000000000|0|0|0|Cars 3: Driven to Win|Cars 3: Driven to Win|US
0100744001588800|00000000000000000000000000000000|1|0|0|Cars 3: Driven to Win|Cars 3: Driven to Win|131072
01008D1001512800|00000000000000000000000000000000|1|0|0|Cars 3: Driven to Win|Cars 3: Driven to Win|131072
0100085003A2A000|0100085003A2A0000000000000000003|0|0|0|Cartoon Network: Battle Crashers|Cartoon Network: Battle Crashers|GB
010010B003A26000|010010B003A260000000000000000003|0|0|0|Cartoon Network: Battle Crashers|Cartoon Network: Battle Crashers|US
0100AEF00A270000|0100AEF00A2700000000000000000004|0|0|0|Cast of the Seven Godsends|Cast of the Seven Godsends|US
0100AEF00A270800|00000000000000000000000000000000|1|0|0|Cast of the Seven Godsends|Cast of the Seven Godsends|65536
01003C100445C000|01003C100445C0000000000000000003|0|0|0|Castle of Heart|Castle of Heart|US
01003C100445C800|00000000000000000000000000000000|1|0|0|Castle of Heart|Castle of Heart|65536
0100A2F006FBE000|0100A2F006FBE0000000000000000003|0|0|0|Cat Quest|Cat Quest|US
0100A2F006FBE800|0100A2F006FBE8000000000000000003|1|0|0|Cat Quest|Cat Quest|0
01000D9007C28000|01000D9007C280000000000000000003|0|0|0|Cave Story+|Cave Story+|JP
0100A55003B5C800|0100A55003B5C8000000000000000003|1|0|0|Cave Story+|Cave Story+|0
0100B7D0022EE800|0100B7D0022EE8000000000000000003|1|0|0|Cave Story+|Cave Story+|0
0100A55003B5C000|0100A55003B5C0000000000000000000|0|0|0|Cave Story+|Cave Story+|GB
0100B7D0022EE000|0100B7D0022EE0000000000000000000|0|0|0|Cave Story+|Cave Story+|US
01006DB004566000|01006DB0045660000000000000000003|0|0|0|Caveman Warriors|Caveman Warriors|US
01006DB004566800|01006DB0045668000000000000000004|1|0|0|Caveman Warriors|Caveman Warriors|0
010078700B2CC000|010078700B2CC0000000000000000004|0|0|0|Caveman Warriors (DEMO)|Caveman Warriors (DEMO)|US
01002B30028F6000|01002B30028F60000000000000000004|0|0|0|Celeste|Celeste|US
01002B30028F6800|01002B30028F68000000000000000004|1|0|0|Celeste|Celeste|0
010024F008742000|010024F0087420000000000000000004|0|0|0|Chameleon Run Deluxe Edition|Chameleon Run Deluxe Edition|US
010024F008742800|010024F0087428000000000000000004|1|0|0|Chameleon Run Deluxe Edition|Chameleon Run Deluxe Edition|0
0100E45004212000|0100E450042120000000000000000000|0|0|0|Champion Jockey Special|Champion Jockey Special|JP
0100E45004212800|00000000000000000000000000000000|1|0|0|Champion Jockey Special|Champion Jockey Special|131072
0100A5900472E000|0100A5900472E0000000000000000003|0|0|0|Chess Ultra|Chess Ultra|US
0100A5900472E800|0100A5900472E8000000000000000004|1|0|0|Chess Ultra|Chess Ultra|0
0100A5900472F007|0100A5900472F0070000000000000004|0|1|0|Chess Ultra [Chess Ultra X Purling London Bold Chess]|Chess Ultra [Chess Ultra X Purling London Bold Chess]|US
0100A5900472F008|0100A5900472F0080000000000000004|0|1|0|Chess Ultra [Chess Ultra X Purling London Mr. Jiver Art Chess]|Chess Ultra [Chess Ultra X Purling London Mr. Jiver Art Chess]|US
0100A5900472F009|0100A5900472F0090000000000000004|0|1|0|Chess Ultra [Chess Ultra X Purling London Nette Robinson Art Chess]|Chess Ultra [Chess Ultra X Purling London Nette Robinson Art Chess]|US
0100A5900472F00A|0100A5900472F00A0000000000000004|0|1|0|Chess Ultra [Chess Ultra X Purling London Olivia Pilling Art Chess]|Chess Ultra [Chess Ultra X Purling London Olivia Pilling Art Chess]|US
0100A5900472F004|0100A5900472F0040000000000000003|0|1|0|Chess Ultra [Chess Ultra: Academy game pack]|Chess Ultra [Chess Ultra: Academy game pack]|US
0100A5900472F003|0100A5900472F0030000000000000003|0|1|0|Chess Ultra [Chess Ultra: Easter Island chess set]|Chess Ultra [Chess Ultra: Easter Island chess set]|US
0100A5900472F002|0100A5900472F0020000000000000003|0|1|0|Chess Ultra [Chess Ultra: Imperial chess set]|Chess Ultra [Chess Ultra: Imperial chess set]|US
0100A5900472F005|0100A5900472F0050000000000000003|0|1|0|Chess Ultra [Chess Ultra: Isle of Lewis chess set]|Chess Ultra [Chess Ultra: Isle of Lewis chess set]|US
0100A5900472F006|0100A5900472F0060000000000000003|0|1|0|Chess Ultra [Chess Ultra: Pantheon Game Pack]|Chess Ultra [Chess Ultra: Pantheon Game Pack]|US
0100A5900472F001|0100A5900472F0010000000000000004|0|1|0|Chess Ultra [Chess Ultra: Santa Monica Game Pack]|Chess Ultra [Chess Ultra: Santa Monica Game Pack]|US
010039A008E76000|010039A008E760000000000000000003|0|0|0|ChromaGun|ChromaGun|US
010039A008E76800|010039A008E768000000000000000003|1|0|0|ChromaGun|ChromaGun|0
0100EA500902E000|0100EA500902E0000000000000000003|0|0|0|ChromaGun (DEMO)|ChromaGun (DEMO)|US
010085A00821A000|010085A00821A0000000000000000004|0|0|0|ClusterPuck 99|ClusterPuck 99|US
010085A00821A800|010085A00821A8000000000000000004|1|0|0|ClusterPuck 99|ClusterPuck 99|0
010096900A4D2000|010096900A4D20000000000000000004|0|0|0|Clustertruck|Clustertruck|US
010096900A4D2800|010096900A4D28000000000000000004|1|0|0|Clustertruck|Clustertruck|0
010034E005C9C000|010034E005C9C0000000000000000004|0|0|0|Code of Princess EX|Code of Princess EX|US
0100178009648000|01001780096480000000000000000003|0|0|0|Coffin Dodgers|Coffin Dodgers|US
0100C950088FC000|0100C950088FC0000000000000000004|0|0|0|Conga Master Cruisin|Conga Master Cruisin|JP
01007EF00399C000|01007EF00399C0000000000000000000|0|0|0|Conga Master Party!|Conga Master Party!|US
01007EF00399C800|01007EF00399C8000000000000000003|1|0|0|Conga Master Party!|Conga Master Party!|0
0100D1B006744000|0100D1B0067440000000000000000004|0|0|0|Crash Bandicoot™ N. Sane Trilogy|Crash Bandicoot™ N. Sane Trilogy|US
0100BF7006BCA000|0100BF7006BCA0000000000000000003|0|0|0|Crawl|Crawl|US
01005640080B0000|01005640080B00000000000000000003|0|0|0|Crimsonland|Crimsonland|US
0100B1E00AA56000|0100B1E00AA560000000000000000005|0|0|0|Crossing Souls|Crossing Souls|US
0100CEA007D08800|0100CEA007D088000000000000000004|1|0|0|Crypt of the NecroDancer: Nintendo Switch Edition|Crypt of the NecroDancer: Nintendo Switch Edition|0
0100CEA007D08000|0100CEA007D080000000000000000003|0|0|0|Crypt of the NecroDancer: Nintendo Switch Edition|Crypt of the NecroDancer: Nintendo Switch Edition|US
010096500B018000|010096500B0180000000000000000004|0|0|0|Cubikolor|Cubikolor|US
010020700B432000|010020700B4320000000000000000004|0|0|0|D/Generation : The Original|D/Generation : The Original|US
010020700B432800|00000000000000000000000000000000|1|0|0|D/Generation : The Original|D/Generation : The Original|65536
0100EEC00A262000|0100EEC00A2620000000000000000004|0|0|0|D/Generation HD|D/Generation HD|US
0100EEC00A262800|00000000000000000000000000000000|1|0|0|D/Generation HD|D/Generation HD|65536
01002CC0062B8000|01002CC0062B80000000000000000003|0|0|0|DEEMO|DEEMO|US
01002CC0062B8800|01002CC0062B88000000000000000004|1|0|0|DEEMO|DEEMO|0
0100DD100AE8C000|0100DD100AE8C0000000000000000004|0|0|0|DEEMO (DEMO)|DEEMO (DEMO)|US
0100416004C00000|0100416004C000000000000000000003|0|0|0|DOOM|DOOM|US
0100416004C00800|0100416004C008000000000000000003|1|0|0|DOOM|DOOM|0
0100D76006EF8000|0100D76006EF80000000000000000003|0|0|0|DOOM|DOOM|JP
0100D76006EF8800|00000000000000000000000000000000|1|0|0|DOOM|DOOM|65536
010078D000F88000|010078D000F880000000000000000000|0|0|0|DRAGON BALL Xenoverse 2 for Nintendo Switch|DRAGON BALL Xenoverse 2 for Nintendo Switch|US
010078D000F88800|00000000000000000000000000000000|1|0|0|DRAGON BALL Xenoverse 2 for Nintendo Switch|DRAGON BALL Xenoverse 2 for Nintendo Switch|327680
010078D000F89001|010078D000F890010000000000000000|0|1|0|DRAGON BALL Xenoverse 2 for Nintendo Switch [All Main Story Characters - Early Unlock]|DRAGON BALL Xenoverse 2 for Nintendo Switch [All Main Story Characters - Early Unlock]|US
010078D000F89002|010078D000F890020000000000000003|0|1|0|DRAGON BALL Xenoverse 2 for Nintendo Switch [DRAGON BALL Super Pack 1]|DRAGON BALL Xenoverse 2 for Nintendo Switch [DRAGON BALL Super Pack 1]|US
010078D000F89003|010078D000F890030000000000000003|0|1|0|DRAGON BALL Xenoverse 2 for Nintendo Switch [DRAGON BALL Super Pack 2]|DRAGON BALL Xenoverse 2 for Nintendo Switch [DRAGON BALL Super Pack 2]|US
010078D000F89004|010078D000F890040000000000000003|0|1|0|DRAGON BALL Xenoverse 2 for Nintendo Switch [DRAGON BALL Super Pack 3]|DRAGON BALL Xenoverse 2 for Nintendo Switch [DRAGON BALL Super Pack 3]|US
010078D000F89005|010078D000F890050000000000000003|0|1|0|DRAGON BALL Xenoverse 2 for Nintendo Switch [DRAGON BALL Super Pack 4]|DRAGON BALL Xenoverse 2 for Nintendo Switch [DRAGON BALL Super Pack 4]|US
010078D000F89007|010078D000F890070000000000000003|0|1|0|DRAGON BALL Xenoverse 2 for Nintendo Switch [DRAGON BALL XENOVERSE 2 - Anime Music Pack]|DRAGON BALL Xenoverse 2 for Nintendo Switch [DRAGON BALL XENOVERSE 2 - Anime Music Pack]|US
010078D000F89008|010078D000F890080000000000000003|0|1|0|DRAGON BALL Xenoverse 2 for Nintendo Switch [DRAGON BALL XENOVERSE 2 - Extra Pack 1]|DRAGON BALL Xenoverse 2 for Nintendo Switch [DRAGON BALL XENOVERSE 2 - Extra Pack 1]|US
010078D000F89009|010078D000F890090000000000000003|0|1|0|DRAGON BALL Xenoverse 2 for Nintendo Switch [DRAGON BALL XENOVERSE 2 - Extra Pack 2]|DRAGON BALL Xenoverse 2 for Nintendo Switch [DRAGON BALL XENOVERSE 2 - Extra Pack 2]|US
010078D000F89006|010078D000F890060000000000000003|0|1|0|DRAGON BALL Xenoverse 2 for Nintendo Switch [Legend Patrol Pack]|DRAGON BALL Xenoverse 2 for Nintendo Switch [Legend Patrol Pack]|US
0100AC000ABE0000|0100AC000ABE00000000000000000004|0|0|0|DUNGEON RUSHERS|DUNGEON RUSHERS|JP
01006AA0084FE000|01006AA0084FE0000000000000000004|0|0|0|Damascus Gear Operation Tokyo|Damascus Gear Operation Tokyo|US
01006AA0084FE800|00000000000000000000000000000000|1|0|0|Damascus Gear Operation Tokyo|Damascus Gear Operation Tokyo|65536
0100BFC002B4E000|0100BFC002B4E0000000000000000003|0|0|0|Dandara|Dandara|US
0100BFC002B4E800|0100BFC002B4E8000000000000000004|1|0|0|Dandara|Dandara|0
0100417007F78000|0100417007F780000000000000000004|0|0|0|Danmaku Unlimited 3|Danmaku Unlimited 3|US
0100417007F78800|0100417007F788000000000000000004|1|0|0|Danmaku Unlimited 3|Danmaku Unlimited 3|0
01001FA0034E2000|01001FA0034E20000000000000000000|0|0|0|Dark Witch Music Episode: Rudymical|Dark Witch Music Episode: Rudymical|US
010047A008760000|010047A0087600000000000000000003|0|0|0|Dark Witch Music Episode: Rudymical (DEMO)|Dark Witch Music Episode: Rudymical (DEMO)|US
01008F1008DA6000|01008F1008DA60000000000000000003|0|0|0|Darkest Dungeon|Darkest Dungeon|US
01008F1008DA6800|01008F1008DA68000000000000000004|1|0|0|Darkest Dungeon|Darkest Dungeon|0
01008F1008DA7002|01008F1008DA70020000000000000003|0|1|0|Darkest Dungeon [Darkest Dungeon®: The Shieldbreaker]|Darkest Dungeon [Darkest Dungeon®: The Shieldbreaker]|US
010083B00989C000|00000000000000000000000000000000|0|0|0|Darkest Dungeon: Ancestral Edition|Darkest Dungeon: Ancestral Edition|GB
010083B00989C800|00000000000000000000000000000000|1|0|0|Darkest Dungeon: Ancestral Edition|Darkest Dungeon: Ancestral Edition|131072
0100BA500B660000|0100BA500B6600000000000000000004|0|0|0|Darts Up|Darts Up|US
01008E900471E000|01008E900471E0000000000000000000|0|0|0|De Mambo|De Mambo|US
0100646009FBE000|0100646009FBE0000000000000000004|0|0|0|Dead Cells|Dead Cells|US
0100646009FBE800|00000000000000000000000000000000|1|0|0|Dead Cells|Dead Cells|65536
01008D800A162000|01008D800A1620000000000000000004|0|0|0|Dead Fun Pack: Penguins and Aliens Strike Again|Dead Fun Pack: Penguins and Aliens Strike Again|US
0100B410040F2000|0100B410040F20000000000000000003|0|0|0|Dead Synchronicity: Tomorrow Comes Today|Dead Synchronicity: Tomorrow Comes Today|US
010081A0095FA000|010081A0095FA0000000000000000004|0|0|0|Dear My Abyss|Dear My Abyss|JP
0100423009358000|01004230093580000000000000000004|0|0|0|Death Road to Canada|Death Road to Canada|US
0100423009358800|00000000000000000000000000000000|1|0|0|Death Road to Canada|Death Road to Canada|
010085900337E800|010085900337E8000000000000000003|1|0|0|Death Squared|Death Squared|0
010085900337E000|010085900337E0000000000000000000|0|0|0|Death Squared|Death Squared|US
01007E6007764000|01007E60077640000000000000000003|0|0|0|Death Squared (DEMO)|Death Squared (DEMO)|US
0100FAF009562000|0100FAF0095620000000000000000003|0|0|0|Deep Ones|Deep Ones|US
0100FAF009562800|00000000000000000000000000000000|1|0|0|Deep Ones|Deep Ones|65536
010071000AAFC000|010071000AAFC0000000000000000004|0|0|0|Deep Ones (DEMO)|Deep Ones (DEMO)|US
010044300A65E000|010044300A65E0000000000000000004|0|0|0|Defoliation|Defoliation|US
0100B7F00B4E6000|0100B7F00B4E60000000000000000004|0|0|0|Destiny's Princess: A War Story, A Love Story|Destiny's Princess: A War Story, A Love Story|US
0100B7F00B4E6800|00000000000000000000000000000000|1|0|0|Destiny's Princess: A War Story, A Love Story|Destiny's Princess: A War Story, A Love Story|65536
0100730007A9C000|0100730007A9C0000000000000000003|0|0|0|Detention|Detention|US
0100730007A9C800|0100730007A9C8000000000000000004|1|0|0|Detention|Detention|0
01009EA00A320000|01009EA00A3200000000000000000004|0|0|0|Devious Dungeon|Devious Dungeon|US
01009EA00A320800|00000000000000000000000000000000|1|0|0|Devious Dungeon|Devious Dungeon|65536
0100EB900A534000|0100EB900A5340000000000000000004|0|0|0|Devious Dungeon (DEMO)|Devious Dungeon (DEMO)|US
0100D98005E8C000|0100D98005E8C0000000000000000004|0|0|0|Die for Valhalla!|Die for Valhalla!|US
0100D98005E8C800|0100D98005E8C8000000000000000004|1|0|0|Die for Valhalla!|Die for Valhalla!|0
0100401003A0C000|0100401003A0C0000000000000000003|0|0|0|Dimension Drive|Dimension Drive|US
0100401003A0C800|0100401003A0C8000000000000000004|1|0|0|Dimension Drive|Dimension Drive|0
0100510004D2C000|0100510004D2C0000000000000000003|0|0|0|Disc Jam|Disc Jam|US
0100510004D2C800|0100510004D2C8000000000000000004|1|0|0|Disc Jam|Disc Jam|0
0100C81004780000|0100C810047800000000000000000004|0|0|0|Disco Dodgeball - REMIX|Disco Dodgeball - REMIX|US
0100C81004780800|00000000000000000000000000000000|1|0|0|Disco Dodgeball - REMIX|Disco Dodgeball - REMIX|65536
01008CD00901C000|01008CD00901C0000000000000000004|0|0|0|Discovery|Discovery|US
01005E600AB64000|01005E600AB640000000000000000004|0|0|0|Disease -Hidden Object-|Disease -Hidden Object-|US
01005700031AE000|01005700031AE0000000000000000000|0|0|0|Disgaea 5 Complete|Disgaea 5 Complete|US
01005700031AE800|01005700031AE8000000000000000003|1|0|0|Disgaea 5 Complete|Disgaea 5 Complete|0
0100E67003A86000|0100E67003A860000000000000000000|0|0|0|Disgaea 5 Complete (DEMO)|Disgaea 5 Complete (DEMO)|US
010007200AC0E000|010007200AC0E0000000000000000004|0|0|0|Don't Die, Mr Robot!|Don't Die, Mr Robot!|US
0100E470067A8000|0100E470067A80000000000000000003|0|0|0|Don't Knock Twice|Don't Knock Twice|US
0100E470067A8800|0100E470067A88000000000000000003|1|0|0|Don't Knock Twice|Don't Knock Twice|0
0100751007ADA800|0100751007ADA8000000000000000004|1|0|0|Don't Starve: Nintendo Switch Edition|Don't Starve: Nintendo Switch Edition|0
0100751007ADA000|0100751007ADA0000000000000000004|0|0|0|Don't Starve: Nintendo Switch Edition|Don't Starve: Nintendo Switch Edition|US
0100C1F0051B6000|0100C1F0051B60000000000000000004|0|0|0|Donkey Kong Country™: Tropical Freeze|Donkey Kong Country™: Tropical Freeze|US
0100C1F0051B6800|0100C1F0051B68000000000000000004|1|0|0|Donkey Kong Country™: Tropical Freeze|Donkey Kong Country™: Tropical Freeze|0
010001B005E5C000|010001B005E5C0000000000000000000|0|0|0|Double Dragon 4|Double Dragon 4|US
